Year,total_pop,fem_pop,male_pop,total_death,fem_death,male_death,total_mortality,fem_mortality,male_mortality,Age_1-4,Age_10-14,Age_100-104,Age_105-109,Age_110+,Age_15-19,Age_20-24,Age_25-29,Age_30-34,Age_35-39,Age_40-44,Age_45-49,Age_5-9,Age_50-54,Age_55-59,Age_60-64,Age_65-69,Age_70-74,Age_75-79,Age_80-84,Age_85-89,Age_90-94,Age_95-99
1951,2546.0,1742.0,804.0,883.0,567.0,316.0,0.347,0.325,0.393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1951,272.0,198.0,74.0,133.0,98.0,35.0,0.489,0.495,0.473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1951,12.0,9.0,3.0,9.0,7.0,2.0,0.75,0.778,0.667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1951,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1951,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1952,80400.0,39100.0,41300.0,2433.0,1026.0,1407.0,0.03,0.026,0.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1952,334700.0,163500.0,171200.0,563.0,238.0,325.0,0.002,0.001,0.002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1952,409100.0,200200.0,208900.0,259.0,105.0,154.0,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1952,314000.0,154900.0,159100.0,167.0,64.0,103.0,0.001,0.0,0.001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1952,328500.0,165100.0,163400.0,286.0,88.0,198.0,0.001,0.001,0.001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1952,354300.0,183500.0,170800.0,457.0,144.0,313.0,0.001,0.001,0.002,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1952,358900.0,184900.0,174000.0,488.0,158.0,330.0,0.001,0.001,0.002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1952,331400.0,168000.0,163400.0,536.0,230.0,306.0,0.002,0.001,0.002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1952,339800.0,173200.0,166600.0,691.0,283.0,408.0,0.002,0.002,0.002,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1952,357300.0,184500.0,172800.0,1055.0,420.0,635.0,0.003,0.002,0.004,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1952,338800.0,176500.0,162300.0,1615.0,689.0,926.0,0.005,0.004,0.006,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1952,304700.0,162700.0,142000.0,2352.0,993.0,1359.0,0.008,0.006,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1952,256400.0,139000.0,117400.0,3161.0,1371.0,1790.0,0.012,0.01,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1952,212300.0,116700.0,95600.0,4008.0,1816.0,2192.0,0.019,0.016,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1952,177800.0,98400.0,79400.0,5477.0,2505.0,2972.0,0.031,0.025,0.037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1952,137100.0,78200.0,58900.0,7094.0,3548.0,3546.0,0.052,0.045,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1952,87100.0,51000.0,36100.0,7397.0,3924.0,3473.0,0.085,0.077,0.096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1952,39475.0,23980.0,15495.0,5618.0,3221.0,2397.0,0.142,0.134,0.155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1952,13952.0,9045.0,4907.0,3000.0,1831.0,1169.0,0.215,0.202,0.238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1952,2684.0,1858.0,826.0,847.0,540.0,307.0,0.316,0.291,0.372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1952,253.0,180.0,73.0,117.0,78.0,39.0,0.462,0.433,0.534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1952,10.0,6.0,4.0,4.0,1.0,3.0,0.4,0.167,0.75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1952,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1952,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1953,82600.0,40300.0,42300.0,2473.0,1051.0,1422.0,0.03,0.026,0.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1953,331500.0,161900.0,169600.0,503.0,214.0,289.0,0.002,0.001,0.002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1953,418300.0,204500.0,213800.0,291.0,117.0,174.0,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1953,330400.0,162700.0,167700.0,176.0,69.0,107.0,0.001,0.0,0.001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1953,325700.0,164600.0,161100.0,272.0,94.0,178.0,0.001,0.001,0.001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1953,361700.0,186900.0,174800.0,418.0,117.0,301.0,0.001,0.001,0.002,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1953,361200.0,185200.0,176000.0,469.0,185.0,284.0,0.001,0.001,0.002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1953,343100.0,174000.0,169100.0,563.0,221.0,342.0,0.002,0.001,0.002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1953,330700.0,168300.0,162400.0,651.0,248.0,403.0,0.002,0.001,0.002,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1953,357900.0,184600.0,173300.0,1104.0,465.0,639.0,0.003,0.003,0.004,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1953,341400.0,177400.0,164000.0,1622.0,637.0,985.0,0.005,0.004,0.006,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1953,312100.0,166100.0,146000.0,2462.0,1005.0,1457.0,0.008,0.006,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1953,263200.0,142400.0,120800.0,3150.0,1281.0,1869.0,0.012,0.009,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1953,216500.0,119300.0,97200.0,4139.0,1738.0,2401.0,0.019,0.015,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1953,179400.0,99400.0,80000.0,5655.0,2581.0,3074.0,0.032,0.026,0.038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1953,138600.0,79100.0,59500.0,7162.0,3541.0,3621.0,0.052,0.045,0.061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1953,90700.0,53100.0,37600.0,8027.0,4357.0,3670.0,0.089,0.082,0.098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1953,41423.0,25241.0,16182.0,6114.0,3439.0,2675.0,0.148,0.136,0.165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1953,14559.0,9387.0,5172.0,3324.0,2041.0,1283.0,0.228,0.217,0.248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1953,2918.0,2032.0,886.0,949.0,633.0,316.0,0.325,0.312,0.357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1953,297.0,211.0,86.0,147.0,111.0,36.0,0.495,0.526,0.419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1953,16.0,13.0,3.0,13.0,12.0,1.0,0.812,0.923,0.333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1953,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1953,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1954,82400.0,40300.0,42100.0,2280.0,991.0,1289.0,0.028,0.025,0.031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1954,329900.0,160900.0,169000.0,511.0,224.0,287.0,0.002,0.001,0.002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1954,423800.0,207100.0,216700.0,251.0,101.0,150.0,0.001,0.0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1954,349400.0,171900.0,177500.0,167.0,58.0,109.0,0.0,0.0,0.001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1954,325200.0,164600.0,160600.0,279.0,83.0,196.0,0.001,0.001,0.001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1954,367300.0,189700.0,177600.0,445.0,127.0,318.0,0.001,0.001,0.002,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1954,363900.0,186100.0,177800.0,449.0,152.0,297.0,0.001,0.001,0.002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1954,353900.0,179600.0,174300.0,523.0,210.0,313.0,0.001,0.001,0.002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1954,324800.0,165100.0,159700.0,643.0,283.0,360.0,0.002,0.002,0.002,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1954,354000.0,182100.0,171900.0,1028.0,419.0,609.0,0.003,0.002,0.004,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1954,347500.0,180400.0,167100.0,1593.0,665.0,928.0,0.005,0.004,0.006,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1954,317500.0,168000.0,149500.0,2417.0,959.0,1458.0,0.008,0.006,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1954,269500.0,146000.0,123500.0,3289.0,1369.0,1920.0,0.012,0.009,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1954,221300.0,122100.0,99200.0,4119.0,1776.0,2343.0,0.019,0.015,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1954,181400.0,101000.0,80400.0,5654.0,2550.0,3104.0,0.031,0.025,0.039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1954,140600.0,80000.0,60600.0,7008.0,3458.0,3550.0,0.05,0.043,0.059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1954,93200.0,54800.0,38400.0,7956.0,4255.0,3701.0,0.085,0.078,0.096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1954,43494.0,26508.0,16986.0,6037.0,3418.0,2619.0,0.139,0.129,0.154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1954,14626.0,9392.0,5234.0,3300.0,2016.0,1284.0,0.226,0.215,0.245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1954,3080.0,2145.0,935.0,1001.0,674.0,327.0,0.325,0.314,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1954,321.0,217.0,104.0,152.0,99.0,53.0,0.474,0.456,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1954,19.0,13.0,6.0,11.0,8.0,3.0,0.579,0.615,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1954,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1954,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1955,83700.0,41100.0,42600.0,2261.0,992.0,1269.0,0.027,0.024,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1955,330100.0,161100.0,169000.0,521.0,235.0,286.0,0.002,0.001,0.002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1955,424600.0,207500.0,217100.0,248.0,84.0,164.0,0.001,0.0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1955,371000.0,182100.0,188900.0,168.0,62.0,106.0,0.0,0.0,0.001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1955,324000.0,164200.0,159800.0,268.0,84.0,184.0,0.001,0.001,0.001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1955,373400.0,192400.0,181000.0,450.0,118.0,332.0,0.001,0.001,0.002,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1955,367300.0,187100.0,180200.0,445.0,154.0,291.0,0.001,0.001,0.002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1955,363400.0,184600.0,178800.0,555.0,206.0,349.0,0.002,0.001,0.002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1955,319400.0,162300.0,157100.0,601.0,259.0,342.0,0.002,0.002,0.002,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1955,351500.0,180500.0,171000.0,986.0,415.0,571.0,0.003,0.002,0.003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1955,350900.0,181900.0,169000.0,1663.0,714.0,949.0,0.005,0.004,0.006,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1955,322000.0,169900.0,152100.0,2438.0,985.0,1453.0,0.008,0.006,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1955,277300.0,149900.0,127400.0,3244.0,1337.0,1907.0,0.012,0.009,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1955,226100.0,124800.0,101300.0,4259.0,1819.0,2440.0,0.019,0.015,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1955,183400.0,102700.0,80700.0,5622.0,2577.0,3045.0,0.031,0.025,0.038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1955,142600.0,81000.0,61600.0,7098.0,3554.0,3544.0,0.05,0.044,0.058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1955,95600.0,56400.0,39200.0,8328.0,4409.0,3919.0,0.087,0.078,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1955,45681.0,27854.0,17827.0,6489.0,3673.0,2816.0,0.142,0.132,0.158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1955,15051.0,9644.0,5407.0,3445.0,2094.0,1351.0,0.229,0.217,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1955,3270.0,2297.0,973.0,1097.0,743.0,354.0,0.335,0.323,0.364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1955,345.0,234.0,111.0,164.0,116.0,48.0,0.475,0.496,0.432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1955,14.0,9.0,5.0,16.0,10.0,6.0,1.143,1.111,1.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1955,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1955,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1956,85600.0,41700.0,43900.0,2272.0,972.0,1300.0,0.027,0.023,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1956,329900.0,161300.0,168600.0,458.0,174.0,284.0,0.001,0.001,0.002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1956,422800.0,206700.0,216100.0,253.0,90.0,163.0,0.001,0.0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1956,394700.0,193000.0,201700.0,182.0,62.0,120.0,0.0,0.0,0.001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1956,324700.0,164700.0,160000.0,253.0,67.0,186.0,0.001,0.0,0.001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1956,376900.0,194000.0,182900.0,418.0,80.0,338.0,0.001,0.0,0.002,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1956,372100.0,188900.0,183200.0,455.0,142.0,313.0,0.001,0.001,0.002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1956,364500.0,185500.0,179000.0,517.0,200.0,317.0,0.001,0.001,0.002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1956,329300.0,167300.0,162000.0,610.0,258.0,352.0,0.002,0.002,0.002,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1956,341700.0,175500.0,166200.0,962.0,395.0,567.0,0.003,0.002,0.003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1956,353800.0,182800.0,171000.0,1655.0,672.0,983.0,0.005,0.004,0.006,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1956,327400.0,172200.0,155200.0,2370.0,930.0,1440.0,0.007,0.005,0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1956,284400.0,153700.0,130700.0,3299.0,1372.0,1927.0,0.012,0.009,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1956,232900.0,128400.0,104500.0,4355.0,1870.0,2485.0,0.019,0.015,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1956,184800.0,103800.0,81000.0,5626.0,2579.0,3047.0,0.03,0.025,0.038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1956,144300.0,82200.0,62100.0,7365.0,3640.0,3725.0,0.051,0.044,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1956,96600.0,57000.0,39600.0,8555.0,4552.0,4003.0,0.089,0.08,0.101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1956,48297.0,29507.0,18790.0,7067.0,4076.0,2991.0,0.146,0.138,0.159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1956,15568.0,10012.0,5556.0,3598.0,2131.0,1467.0,0.231,0.213,0.264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1956,3413.0,2396.0,1017.0,1120.0,774.0,346.0,0.328,0.323,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1956,367.0,259.0,108.0,174.0,118.0,56.0,0.474,0.456,0.519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1956,18.0,10.0,8.0,8.0,5.0,3.0,0.444,0.5,0.375,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1956,0.0,0.0,0.0,1.0,0.0,1.0,inf,,inf,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1956,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1957,88200.0,42900.0,45300.0,2079.0,877.0,1202.0,0.024,0.02,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1957,333800.0,163300.0,170500.0,519.0,211.0,308.0,0.002,0.001,0.002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1957,417600.0,204100.0,213500.0,241.0,87.0,154.0,0.001,0.0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1957,412000.0,201400.0,210600.0,202.0,79.0,123.0,0.0,0.0,0.001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1957,333300.0,168300.0,165000.0,298.0,88.0,210.0,0.001,0.001,0.001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1957,380800.0,195700.0,185100.0,451.0,101.0,350.0,0.001,0.001,0.002,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1957,375600.0,190000.0,185600.0,464.0,147.0,317.0,0.001,0.001,0.002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1957,365000.0,186000.0,179000.0,488.0,189.0,299.0,0.001,0.001,0.002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1957,339700.0,173100.0,166600.0,605.0,225.0,380.0,0.002,0.001,0.002,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1957,334600.0,171200.0,163400.0,913.0,380.0,533.0,0.003,0.002,0.003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1957,353000.0,182300.0,170700.0,1544.0,580.0,964.0,0.004,0.003,0.006,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1957,330700.0,173200.0,157500.0,2356.0,919.0,1437.0,0.007,0.005,0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1957,291600.0,157500.0,134100.0,3407.0,1333.0,2074.0,0.012,0.008,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1957,238900.0,131700.0,107200.0,4517.0,1925.0,2592.0,0.019,0.015,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1957,188500.0,106200.0,82300.0,5773.0,2592.0,3181.0,0.031,0.024,0.039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1957,146100.0,83400.0,62700.0,7305.0,3554.0,3751.0,0.05,0.043,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1957,98000.0,57900.0,40100.0,8272.0,4379.0,3893.0,0.084,0.076,0.097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1957,50308.0,30763.0,19545.0,6719.0,3727.0,2992.0,0.134,0.121,0.153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1957,16056.0,10334.0,5722.0,3606.0,2192.0,1414.0,0.225,0.212,0.247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1957,3586.0,2467.0,1119.0,1135.0,742.0,393.0,0.317,0.301,0.351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1957,380.0,285.0,95.0,168.0,128.0,40.0,0.442,0.449,0.421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1957,15.0,10.0,5.0,9.0,5.0,4.0,0.6,0.5,0.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1957,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1957,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1958,91100.0,44400.0,46700.0,2033.0,859.0,1174.0,0.022,0.019,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1958,337200.0,164800.0,172400.0,419.0,174.0,245.0,0.001,0.001,0.001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1958,414800.0,202800.0,212000.0,233.0,72.0,161.0,0.001,0.0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1958,421200.0,205900.0,215300.0,181.0,65.0,116.0,0.0,0.0,0.001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1958,351500.0,176300.0,175200.0,284.0,82.0,202.0,0.001,0.0,0.001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1958,381500.0,195800.0,185700.0,461.0,114.0,347.0,0.001,0.001,0.002,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1958,381200.0,192600.0,188600.0,430.0,114.0,316.0,0.001,0.001,0.002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1958,366300.0,186600.0,179700.0,503.0,176.0,327.0,0.001,0.001,0.002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
